domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,screenshot_path_banner,screenshot_path_manage,notes
rd.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:10:20.081Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,evidence/rd.go.th/desktop/run1_banner.png,,"interstitial_step1_before=evidence/rd.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/rd.go.th/desktop/run1_interstitial_step1_after.png; "
rd.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:10:24.026Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,evidence/rd.go.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/rd.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/rd.go.th/desktop/run2_interstitial_step1_after.png; "
rd.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:10:27.625Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,0,1,,,,0,0,0,0,0,2,,,1,,,,,,,,evidence/rd.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/rd.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/rd.go.th/mobile/run1_interstitial_step1_after.png; "
customs.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:10:35.025Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:10:35.150Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:10:35.246Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
customs.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:10:35.338Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://customs.go.th/
Call log:
[2m  - navigating to ""http://customs.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
rd.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:10:31.865Z,https://rd.go.th/272.html,ok,,1,,unknown,th-TH,1,0,0,0,1,,,,0,0,0,0,0,0,,,1,,,,,,,,evidence/rd.go.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/rd.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/rd.go.th/mobile/run2_interstitial_step1_after.png; "
excise.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:10:35.427Z,https://excise.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/excise.go.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/excise.go.th/desktop/run1_interstitial_step1_before.png; 
excise.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:10:41.113Z,https://excise.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/excise.go.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/excise.go.th/desktop/run2_interstitial_step1_before.png; 
excise.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:10:41.736Z,https://excise.go.th/excise2017/index.htm,ok,,0,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,,,0,,,,,,evidence/excise.go.th/mobile/run1_banner.png,evidence/excise.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/excise.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/excise.go.th/mobile/run1_interstitial_step1_after.png; "
dlt.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:10:55.608Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:10:55.741Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
industry.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:09:55.806Z,,error,"page.goto: Timeout 30000ms exceeded.
Call log:
[2m  - navigating to ""http://industry.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:10:55.834Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
dlt.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:10:55.863Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://dlt.go.th/
Call log:
[2m  - navigating to ""http://dlt.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
excise.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:10:47.395Z,https://excise.go.th/excise2017/index.htm,ok,,0,,unknown,th,0,0,1,1,,2,,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,2,,,,,0,,,,,,evidence/excise.go.th/mobile/run2_banner.png,evidence/excise.go.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/excise.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/excise.go.th/mobile/run2_interstitial_step1_after.png; "
dopa.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:10:55.969Z,https://www.dopa.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/dopa.go.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/dopa.go.th/desktop/run2_interstitial_step1_before.png; 
dopa.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:10:55.930Z,https://www.dopa.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/dopa.go.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/dopa.go.th/desktop/run1_interstitial_step1_before.png; 
dopa.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:11:02.186Z,https://www.dopa.go.th/main/web_index,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,evidence/dopa.go.th/mobile/run1_banner.png,,"interstitial_step1_before=evidence/dopa.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dopa.go.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/dopa.go.th/mobile/run1_interstitial_step2_before.png; "
dopa.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:11:03.520Z,https://www.dopa.go.th/main/web_index,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,1,,,,,,,,,,,evidence/dopa.go.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/dopa.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dopa.go.th/mobile/run2_interstitial_step1_after.png; "
dbd.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:11:03.523Z,https://www.dbd.go.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/dbd.go.th/desktop/run1_banner.png,evidence/dbd.go.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/dbd.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dbd.go.th/desktop/run1_interstitial_step1_after.png; interstitial_checkboxes_ticked=1; interstitial_step2_before=evidence/dbd.go.th/desktop/run1_interstitial_step2_before.png; "
dbd.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:11:10.971Z,https://www.dbd.go.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/dbd.go.th/mobile/run1_banner.png,evidence/dbd.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/dbd.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dbd.go.th/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/dbd.go.th/mobile/run1_interstitial_step2_before.png; "
dbd.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:11:09.866Z,https://www.dbd.go.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/dbd.go.th/desktop/run2_banner.png,evidence/dbd.go.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/dbd.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dbd.go.th/desktop/run2_interstitial_step1_after.png; interstitial_checkboxes_ticked=1; interstitial_step2_before=evidence/dbd.go.th/desktop/run2_interstitial_step2_before.png; "
dbd.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:11:19.434Z,https://www.dbd.go.th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,3,,,1,1,0,,,,,,evidence/dbd.go.th/mobile/run2_banner.png,evidence/dbd.go.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/dbd.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์""; interstitial_step1_after=evidence/dbd.go.th/mobile/run2_interstitial_step1_after.png; "
dsi.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:11:25.596Z,https://www.dsi.go.th/th,ok,,1,,unknown,,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/dsi.go.th/desktop/run1_banner.png,evidence/dsi.go.th/desktop/run1_manage.png,"interstitial_step1_before=evidence/dsi.go.th/desktop/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์กรมสอบสวนคดีพิเศษ""; interstitial_step1_after=evidence/dsi.go.th/desktop/run1_interstitial_step1_after.png; "
dsi.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:11:26.151Z,https://www.dsi.go.th/th,ok,,1,,unknown,,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/dsi.go.th/desktop/run2_banner.png,evidence/dsi.go.th/desktop/run2_manage.png,"interstitial_step1_before=evidence/dsi.go.th/desktop/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์กรมสอบสวนคดีพิเศษ""; interstitial_step1_after=evidence/dsi.go.th/desktop/run2_interstitial_step1_after.png; "
dsi.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:11:30.887Z,https://www.dsi.go.th/th,ok,,1,,unknown,,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/dsi.go.th/mobile/run1_banner.png,evidence/dsi.go.th/mobile/run1_manage.png,"interstitial_step1_before=evidence/dsi.go.th/mobile/run1_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์กรมสอบสวนคดีพิเศษ""; interstitial_step1_after=evidence/dsi.go.th/mobile/run1_interstitial_step1_after.png; "
prd.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:11:41.067Z,https://prd.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/prd.go.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/prd.go.th/desktop/run1_interstitial_step1_before.png; 
prd.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:11:44.641Z,https://prd.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/prd.go.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/prd.go.th/desktop/run2_interstitial_step1_before.png; 
dsi.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:11:40.791Z,https://www.dsi.go.th/th,ok,,1,,unknown,,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/dsi.go.th/mobile/run2_banner.png,evidence/dsi.go.th/mobile/run2_manage.png,"interstitial_step1_before=evidence/dsi.go.th/mobile/run2_interstitial_step1_before.png; interstitial_clicked=""เข้าสู่เว็บไซต์กรมสอบสวนคดีพิเศษ""; interstitial_step1_after=evidence/dsi.go.th/mobile/run2_interstitial_step1_after.png; "
prd.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:11:47.668Z,https://www.prd.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/prd.go.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/prd.go.th/mobile/run1_interstitial_step1_before.png; 
prd.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:11:51.430Z,https://www.prd.go.th/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/prd.go.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/prd.go.th/mobile/run2_interstitial_step1_before.png; 
ocsc.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:11:53.611Z,https://ocsc.go.th/,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/ocsc.go.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/ocsc.go.th/desktop/run1_interstitial_step1_before.png; 
ocsc.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:11:54.971Z,https://ocsc.go.th/,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/ocsc.go.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/ocsc.go.th/desktop/run2_interstitial_step1_before.png; 
parliament.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:12:01.501Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://parliament.go.th/
Call log:
[2m  - navigating to ""http://parliament.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ocsc.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:11:58.707Z,https://ocsc.go.th/index.htm,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/ocsc.go.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/ocsc.go.th/mobile/run1_interstitial_step1_before.png; 
parliament.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:12:05.227Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://parliament.go.th/
Call log:
[2m  - navigating to ""http://parliament.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
parliament.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:12:05.234Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://parliament.go.th/
Call log:
[2m  - navigating to ""http://parliament.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
parliament.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:12:05.320Z,,error,"page.goto: net::ERR_NAME_NOT_RESOLVED at http://parliament.go.th/
Call log:
[2m  - navigating to ""http://parliament.go.th/"", waiting until ""domcontentloaded""[22m
",0,,unknown,,0,0,0,0,,,,,0,0,0,0,,0,,,,,,,,,,,,,
ocsc.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:12:00.380Z,https://ocsc.go.th/index.htm,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/ocsc.go.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/ocsc.go.th/mobile/run2_interstitial_step1_before.png; 
senate.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:12:05.406Z,https://www.senate.go.th/view/1/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%A3%E0%B8%81/TH-TH/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/senate.go.th/desktop/run2_banner.png,evidence/senate.go.th/desktop/run2_manage.png,interstitial_step1_before=evidence/senate.go.th/desktop/run2_interstitial_step1_before.png; 
senate.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:12:07.066Z,https://www.senate.go.th/view/1/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%A3%E0%B8%81/TH-TH/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/senate.go.th/mobile/run1_banner.png,evidence/senate.go.th/mobile/run1_manage.png,interstitial_step1_before=evidence/senate.go.th/mobile/run1_interstitial_step1_before.png; 
senate.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:12:05.322Z,https://www.senate.go.th/view/1/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%A3%E0%B8%81/TH-TH/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/senate.go.th/desktop/run1_banner.png,evidence/senate.go.th/desktop/run1_manage.png,interstitial_step1_before=evidence/senate.go.th/desktop/run1_interstitial_step1_before.png; 
nacc.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:12:19.920Z,https://nacc.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/nacc.go.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/nacc.go.th/desktop/run1_interstitial_step1_before.png; 
senate.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:12:19.541Z,https://www.senate.go.th/view/1/%E0%B8%AB%E0%B8%99%E0%B9%89%E0%B8%B2%E0%B9%81%E0%B8%A3%E0%B8%81/TH-TH/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/senate.go.th/mobile/run2_banner.png,evidence/senate.go.th/mobile/run2_manage.png,interstitial_step1_before=evidence/senate.go.th/mobile/run2_interstitial_step1_before.png; 
nacc.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:12:25.946Z,https://nacc.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/nacc.go.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/nacc.go.th/desktop/run2_interstitial_step1_before.png; 
nacc.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:12:26.730Z,https://nacc.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/nacc.go.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/nacc.go.th/mobile/run1_interstitial_step1_before.png; 
nacc.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:12:31.960Z,https://nacc.go.th/,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/nacc.go.th/mobile/run2_banner.png,,interstitial_step1_before=evidence/nacc.go.th/mobile/run2_interstitial_step1_before.png; 
nbtc.go.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:12:32.530Z,https://nbtc.go.th/,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/nbtc.go.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/nbtc.go.th/desktop/run1_interstitial_step1_before.png; 
nbtc.go.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:12:32.982Z,https://nbtc.go.th/,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/nbtc.go.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/nbtc.go.th/desktop/run2_interstitial_step1_before.png; 
nbtc.go.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:12:38.237Z,https://nbtc.go.th/,ok,,1,,unknown,,1,1,1,0,1,1,0,,0,0,0,0,1,1,1,1,,0,0,,,,1,,evidence/nbtc.go.th/mobile/run1_banner.png,evidence/nbtc.go.th/mobile/run1_manage.png,interstitial_step1_before=evidence/nbtc.go.th/mobile/run1_interstitial_step1_before.png; 
etda.or.th,GOV,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-11T15:12:39.575Z,https://www.etda.or.th/th/,ok,,0,,unknown,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/etda.or.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/etda.or.th/desktop/run1_interstitial_step1_before.png; 
nbtc.go.th,GOV,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-11T15:12:39.084Z,https://nbtc.go.th/,ok,,1,,unknown,,1,1,1,0,1,1,0,,0,0,0,0,1,1,1,1,,0,0,,,,1,,evidence/nbtc.go.th/mobile/run2_banner.png,evidence/nbtc.go.th/mobile/run2_manage.png,interstitial_step1_before=evidence/nbtc.go.th/mobile/run2_interstitial_step1_before.png; 
etda.or.th,GOV,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-11T15:12:50.043Z,https://www.etda.or.th/th/,ok,,0,,unknown,,0,0,0,1,,,,,0,0,0,0,0,0,,,,,,,,,,,evidence/etda.or.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/etda.or.th/desktop/run2_interstitial_step1_before.png; 
etda.or.th,GOV,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-11T15:12:50.126Z,https://www.etda.or.th/th/,ok,,1,,unknown,,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,evidence/etda.or.th/mobile/run1_banner.png,evidence/etda.or.th/mobile/run1_manage.png,interstitial_step1_before=evidence/etda.or.th/mobile/run1_interstitial_step1_before.png; 
