domain,stratum,source,source_rank,run_id,device,viewport,locale,geo_country,datetime_utc,final_url,status,blocked_reason,banner_present,banner_type,cms_cmp_vendor,language_detected,accept_all_first_layer,reject_all_first_layer,manage_first_layer,close_button_present,clicks_accept_all,clicks_reject_all,delta_clicks,steps_reject_description,has_toggle_analytics,has_toggle_ads,default_on_analytics,default_on_ads,has_reject_all_anywhere,third_party_before_consent,third_party_after_reject,tracking_after_reject_flag,dp1_flag,dp2_flag,dp3_flag,dp4_flag,dp5_flag,dp6_flag,dp7_flag,dp8_flag,dp3_flag_adv,dp3_pre_tracking_count,dp3_reject_tracking_count,dp3_accept_tracking_count,dp3_pre_only_endpoints_count,dp3_pre_only_cookies_count,dp3_pre_only_endpoints_sample,dp3_pre_only_cookies_sample,canvas_fp_preconsent,screenshot_path_banner,screenshot_path_manage,notes
priceza.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T02:48:06.445Z,https://www.priceza.com/,ok,,0,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,evidence/priceza.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/priceza.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.priceza.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/priceza.com/mobile/run1_interstitial_step1_after.png; "
priceza.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T02:48:08.388Z,https://www.priceza.com/,ok,,0,,unknown,,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/priceza.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/priceza.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.priceza.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/priceza.com/mobile/run2_interstitial_step1_after.png; "
pomelofashion.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T02:48:10.696Z,https://pomelofashion.com/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/pomelofashion.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/pomelofashion.com/desktop/run1_interstitial_step1_before.png; 
pomelofashion.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T02:48:15.390Z,https://pomelofashion.com/,ok,,0,,unknown,en,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/pomelofashion.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/pomelofashion.com/desktop/run2_interstitial_step1_before.png; 
pomelofashion.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T02:48:17.922Z,https://pomelofashion.com/th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/pomelofashion.com/mobile/run2_banner.png,evidence/pomelofashion.com/mobile/run2_manage.png,"interstitial_step1_before=evidence/pomelofashion.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://pomelofashion.com/th/th/clothes/mainsale; interstitial_clicked=""""; interstitial_step1_after=evidence/pomelofashion.com/mobile/run2_interstitial_step1_after.png; "
pomelofashion.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T02:48:17.730Z,https://pomelofashion.com/th/th/,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/pomelofashion.com/mobile/run1_banner.png,evidence/pomelofashion.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/pomelofashion.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://pomelofashion.com/th/th/clothes/mainsale; interstitial_clicked=""""; interstitial_step1_after=evidence/pomelofashion.com/mobile/run1_interstitial_step1_after.png; "
aliexpress.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T02:49:21.735Z,https://th.aliexpress.com/?gatewayAdapt=glo2tha,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/aliexpress.com/desktop/run1_banner.png,evidence/aliexpress.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/aliexpress.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://th.aliexpress.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/aliexpress.com/desktop/run1_interstitial_step1_after.png; "
aliexpress.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T02:49:53.512Z,https://www.aliexpress.com///_____tmd_____/punish?x5secdata=xf9Teffcb9YpzsTw8PqHn_89W6uQhT0CDM-5CVwi7pgnvwZX6JP6adwCiHoT4vM0Pf2xtzrbAeXUMbg-uQKvFSdaH7rmhtKnX58DPDUEoqB2GeOMh6LZp_NtfHWjqsNJwU2UOgXvRQl8yFtrwuY45rkWTmqD67vTRy5XiJ2OH1a3BC-b27hIuHSrP-2Tb3oGApd4afGFh45SPDCKPlZ0iiDBB46jBSUfmI5eyBRwxtXoy_4Yr6Uitd7HsqGybn7buBV5h9jXo4jvpueDdIZaZP6ta_0LmUmvYIMdZAxzdskCQFpwiOIFwGAtF1cl_5E7con15srjWcygxR0Qa81GdMMAL04ZLPdZUWnUrr2jRnbAUbAJG02tHIp4M8nBNQUQz8VFL7tFLdJ6fQ44sEPQF47JQLuUxpiweIrY_JxLNCnrR6V__Jwmz38NWyeQNE4_lczQUxwLR2mofGXPmii_DQ3l6gcmtPWayX5dNb0kD-jp-65GLKN7t9F1XP2M378T76W1_tM3eEAYMayb6QN9TYQVzrOw2YjVYvShs6XxvvaNtlr-6R76uc3bSk_qSXMF8ZwuB6s-7GrO10LbU-ekrPx2Ancgxt04YnV_B5A-Ih0KdhDa5W0Q6jbpa7G8tXVY41FF2B_46qCzrwxlKqbNb70A-WhjYkKVYctGMhaewekOT7kJXaJacsLkhEO-SDQjg83jkh0_hB3Z4IqVL-5rkde2M6AwwnFsVtrV_xOCZi2xgB7ntKrrQmCFcWB405oNieDdtgnLpFZDzxcDf6Q2sR9a4d_o4y-cE3kUMr3XIJnOY__bx__www.aliexpress.com%2f&x5step=1,ok,,0,,unknown,,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/aliexpress.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/aliexpress.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.aliexpress.com//_____tmd_____/page/feedback?rand=S3WxGHAgAt756EpznwfNzJq2AFA2qBNla3j6EINUS8We9dazM_iKElp8DwVSHZUevpC41Bx7RzivXIj9RnZgdg&x5secdata=xgebedfaa034f191fbka35ad8cdd601f337c95df51d611f0eecf1770950994a-1168960602a2101436897abaac3aaa33b5a7e75e488b8fb60ceb4423f8bcd250c__bx__www.aliexpress.com%3A443&type=1&language=th_TH&ncInitSuccess=true; interstitial_clicked=""""; interstitial_step1_after=evidence/aliexpress.com/mobile/run2_interstitial_step1_after.png; "
aliexpress.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T02:49:41.827Z,https://th.aliexpress.com/?gatewayAdapt=glo2tha,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,1,,,1,1,0,,,,,,,,,,,,,,,evidence/aliexpress.com/desktop/run2_banner.png,evidence/aliexpress.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/aliexpress.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://th.aliexpress.com/; interstitial_clicked=""""; interstitial_step1_after=evidence/aliexpress.com/desktop/run2_interstitial_step1_after.png; "
aliexpress.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T02:49:41.832Z,https://th.aliexpress.com/?gatewayAdapt=glo2tha,ok,,1,,unknown,th,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/aliexpress.com/mobile/run1_banner.png,evidence/aliexpress.com/mobile/run1_manage.png,"interstitial_step1_before=evidence/aliexpress.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://th.aliexpress.com/item/1005009001155914.html?gps-id=msiteJustForYou&scm=1007.32079.367809.0&scm_id=1007.32079.367809.0&scm-url=1007.32079.367809.0&pvid=b8f9685f-022d-49b7-bba9-31214be55c90&_t=gps-id:msiteJustForYou,scm-url:1007.32079.367809.0,pvid:b8f9685f-022d-49b7-bba9-31214be55c90,tpp_buckets:668%232846%238107%231934&pdp_ext_f=%7B%22order%22%3A%22208%22%2C%22eval%22%3A%221%22%2C%22sceneId%22%3A%2223107%22%2C%22fromPage%22%3A%22recommend%22%7D&pdp_npi=6%40dis%21THB%21152844.77%2135122.34%21%21%2132999.00%217582.87%21%40212e509017709509854094744ef0d7%2112000047527619842%21rec%21TH%21%21ABXZ%211%210%21n_tag%3A-29910%3Bd%3A312a617b%3Bm03_new_user%3A-29895%3BpisId%3A5000000197858291&utparam-url=scene%3AmsiteJustForYou%7Cquery_from%3A%7Cx_object_id%3A1005009001155914%7C_p_origin_prod%3A&curPageLogUid=7Kmr4jOzxX7L&search_p4p_id=202602121849454358690875916620149324_0; interstitial_clicked=""""; interstitial_step1_after=evidence/aliexpress.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/aliexpress.com/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://th.aliexpress.com/item/1005009001155914.html?gps-id=msiteJustForYou&scm=1007.32079.367809.0&scm_id=1007.32079.367809.0&scm-url=1007.32079.367809.0&pvid=b8f9685f-022d-49b7-bba9-31214be55c90&_t=gps-id:msiteJustForYou,scm-url:1007.32079.367809.0,pvid:b8f9685f-022d-49b7-bba9-31214be55c90,tpp_buckets:668%232846%238107%231934&pdp_ext_f=%7B%22order%22%3A%22208%22%2C%22eval%22%3A%221%22%2C%22sceneId%22%3A%2223107%22%2C%22fromPage%22%3A%22recommend%22%7D&pdp_npi=6%40dis%21THB%21152844.77%2135122.34%21%21%2132999.00%217582.87%21%40212e509017709509854094744ef0d7%2112000047527619842%21rec%21TH%21%21ABXZ%211%210%21n_tag%3A-29910%3Bd%3A312a617b%3Bm03_new_user%3A-29895%3BpisId%3A5000000197858291&utparam-url=scene%3AmsiteJustForYou%7Cquery_from%3A%7Cx_object_id%3A1005009001155914%7C_p_origin_prod%3A&curPageLogUid=7Kmr4jOzxX7L&search_p4p_id=202602121849454358690875916620149324_0; interstitial_clicked=""""; interstitial_step2_after=evidence/aliexpress.com/mobile/run1_interstitial_step2_after.png; interstitial_step3_before=evidence/aliexpress.com/mobile/run1_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://th.aliexpress.com/item/1005009001155914.html?gps-id=msiteJustForYou&scm=1007.32079.367809.0&scm_id=1007.32079.367809.0&scm-url=1007.32079.367809.0&pvid=b8f9685f-022d-49b7-bba9-31214be55c90&_t=gps-id:msiteJustForYou,scm-url:1007.32079.367809.0,pvid:b8f9685f-022d-49b7-bba9-31214be55c90,tpp_buckets:668%232846%238107%231934&pdp_ext_f=%7B%22order%22%3A%22208%22%2C%22eval%22%3A%221%22%2C%22sceneId%22%3A%2223107%22%2C%22fromPage%22%3A%22recommend%22%7D&pdp_npi=6%40dis%21THB%21152844.77%2135122.34%21%21%2132999.00%217582.87%21%40212e509017709509854094744ef0d7%2112000047527619842%21rec%21TH%21%21ABXZ%211%210%21n_tag%3A-29910%3Bd%3A312a617b%3Bm03_new_user%3A-29895%3BpisId%3A5000000197858291&utparam-url=scene%3AmsiteJustForYou%7Cquery_from%3A%7Cx_object_id%3A1005009001155914%7C_p_origin_prod%3A&curPageLogUid=7Kmr4jOzxX7L&search_p4p_id=202602121849454358690875916620149324_0; interstitial_clicked=""""; interstitial_step3_after=evidence/aliexpress.com/mobile/run1_interstitial_step3_after.png; "
amazon.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T02:50:02.758Z,https://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2F%3Fref_%3Dnav_ya_signin&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,ok,,1,,unknown,en-us,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/amazon.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/amazon.com/desktop/run1_interstitial_step1_before.png; 
amazon.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T02:50:16.444Z,https://www.amazon.com/ap/signin?openid.pape.max_auth_age=0&openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fyour-orders%2Forders%3Fref_%3Dnav_orders_first&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=amzn_retail_yourorders_us&openid.mode=checkid_setup&language=en_US&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0,ok,,1,,unknown,en-US,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/amazon.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/amazon.com/desktop/run2_interstitial_step1_before.png; 
amazon.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T02:50:38.572Z,https://www.amazon.com/ref=navm_hdr_logo,ok,,1,,unknown,en-us,1,0,0,0,1,,,,0,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,evidence/amazon.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/amazon.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ap/signin/ref=cart_empty_sign_in?openid.return_to=https%3A%2F%2Fwww.amazon.com%2Fcart%3Fapp-nav-type%3Dnone%26dc%3Dstp&openid.identity=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.assoc_handle=usflex&openid.mode=checkid_setup&openid.claimed_id=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0%2Fidentifier_select&openid.ns=http%3A%2F%2Fspecs.openid.net%2Fauth%2F2.0; interstitial_clicked=""""; interstitial_step1_after=evidence/amazon.com/mobile/run1_interstitial_step1_after.png; interstitial_step2_before=evidence/amazon.com/mobile/run1_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=navm_hdr_logo; interstitial_clicked=""""; interstitial_step2_after=evidence/amazon.com/mobile/run1_interstitial_step2_after.png; "
ebay.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T02:54:54.364Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/ebay.com/desktop/run1_banner.png,,"interstitial_step1_before=evidence/ebay.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence/ebay.com/desktop/run1_interstitial_step1_after.png; "
amazon.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T02:54:49.945Z,https://www.amazon.com/ref=nav_logo,ok,,1,,unknown,en-us,1,0,0,0,1,,,,0,0,0,0,0,42,,,1,,,,,,,,,,,,,,,,,evidence/amazon.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/amazon.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.amazon.com/ref=nav_logo; interstitial_clicked=""""; interstitial_step1_after=evidence/amazon.com/mobile/run2_interstitial_step1_after.png; "
ebay.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T02:55:23.803Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/ebay.com/desktop/run2_banner.png,,"interstitial_step1_before=evidence/ebay.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence/ebay.com/desktop/run2_interstitial_step1_after.png; "
etsy.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T02:55:41.069Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/etsy.com/desktop/run1_banner.png,,interstitial_step1_before=evidence/etsy.com/desktop/run1_interstitial_step1_before.png; 
ebay.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T02:55:39.994Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/ebay.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/ebay.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence/ebay.com/mobile/run1_interstitial_step1_after.png; "
ebay.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T02:55:40.270Z,https://www.ebay.com/,ok,,1,,unknown,en,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/ebay.com/mobile/run2_banner.png,,"interstitial_step1_before=evidence/ebay.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.ebay.com/#mainContent; interstitial_clicked=""""; interstitial_step1_after=evidence/ebay.com/mobile/run2_interstitial_step1_after.png; "
etsy.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T02:55:48.382Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/etsy.com/desktop/run2_banner.png,,interstitial_step1_before=evidence/etsy.com/desktop/run2_interstitial_step1_before.png; 
etsy.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T02:55:50.694Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/etsy.com/mobile/run2_banner.png,,interstitial_step1_before=evidence/etsy.com/mobile/run2_interstitial_step1_before.png; 
etsy.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T02:55:50.682Z,https://www.etsy.com/,ok,,0,,unknown,th,0,0,0,0,,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,evidence/etsy.com/mobile/run1_banner.png,,interstitial_step1_before=evidence/etsy.com/mobile/run1_interstitial_step1_before.png; 
supersports.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T02:55:57.553Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/supersports.co.th/desktop/run2_banner.png,,interstitial_step1_before=evidence/supersports.co.th/desktop/run2_interstitial_step1_before.png; 
supersports.co.th,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T02:55:55.776Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/supersports.co.th/desktop/run1_banner.png,,interstitial_step1_before=evidence/supersports.co.th/desktop/run1_interstitial_step1_before.png; 
supersports.co.th,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T02:55:57.557Z,https://www.supersports.co.th/,ok,,0,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,1,,,1,,,,,,,,,,,,,,,,,evidence/supersports.co.th/mobile/run1_banner.png,,interstitial_step1_before=evidence/supersports.co.th/mobile/run1_interstitial_step1_before.png; 
centralgroup.com,ECOM_RETAIL,seed_list,,1,desktop,1366x768,th-TH,TH,2026-02-13T03:00:55.206Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/centralgroup.com/desktop/run1_banner.png,evidence/centralgroup.com/desktop/run1_manage.png,"interstitial_step1_before=evidence/centralgroup.com/desktop/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/centralgroup.com/desktop/run1_interstitial_step1_after.png; "
supersports.co.th,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T03:00:55.185Z,https://www.supersports.co.th/collections/hot-deal,ok,,1,,unknown,th,1,0,0,1,1,,,,0,0,0,0,0,2,,,1,,,,,,,,,,,,,,,,,evidence/supersports.co.th/mobile/run2_banner.png,,"interstitial_step1_before=evidence/supersports.co.th/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.supersports.co.th/collections/hot-deal; interstitial_clicked=""""; interstitial_step1_after=evidence/supersports.co.th/mobile/run2_interstitial_step1_after.png; "
centralgroup.com,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T03:00:55.438Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/centralgroup.com/desktop/run2_banner.png,evidence/centralgroup.com/desktop/run2_manage.png,"interstitial_step1_before=evidence/centralgroup.com/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/centralgroup.com/desktop/run2_interstitial_step1_after.png; "
centralgroup.com,ECOM_RETAIL,seed_list,,1,mobile,390x844,th-TH,TH,2026-02-13T03:01:57.047Z,https://www.centralgroup.com/th/home,ok,,1,,unknown,th,1,0,1,0,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/centralgroup.com/mobile/run1_banner.png,,"interstitial_step1_before=evidence/centralgroup.com/mobile/run1_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/th/home; interstitial_clicked=""""; interstitial_step1_after=evidence/centralgroup.com/mobile/run1_interstitial_step1_after.png; "
centralgroup.com,ECOM_RETAIL,seed_list,,2,mobile,390x844,th-TH,TH,2026-02-13T03:02:02.759Z,https://www.centralgroup.com/en/home,ok,,1,,unknown,en,1,0,1,1,1,2,1,manage->(attempt reject-all inside) | no reject-all found (manual coding needed),0,0,0,0,,0,,,1,1,0,,,,,,,,,,,,,,,evidence/centralgroup.com/mobile/run2_banner.png,evidence/centralgroup.com/mobile/run2_manage.png,"interstitial_step1_before=evidence/centralgroup.com/mobile/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.centralgroup.com/en/home; interstitial_clicked=""""; interstitial_step1_after=evidence/centralgroup.com/mobile/run2_interstitial_step1_after.png; "
decathlon.co.th,ECOM_RETAIL,seed_list,,2,desktop,1366x768,th-TH,TH,2026-02-13T03:06:32.320Z,https://www.decathlon.co.th/,ok,,1,,unknown,th-TH,1,0,0,1,1,,,,0,0,0,0,0,0,,,1,,,,,,,,,,,,,,,,,evidence/decathlon.co.th/desktop/run2_banner.png,,"interstitial_step1_before=evidence/decathlon.co.th/desktop/run2_interstitial_step1_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step1_after=evidence/decathlon.co.th/desktop/run2_interstitial_step1_after.png; interstitial_step2_before=evidence/decathlon.co.th/desktop/run2_interstitial_step2_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step2_after=evidence/decathlon.co.th/desktop/run2_interstitial_step2_after.png; interstitial_step3_before=evidence/decathlon.co.th/desktop/run2_interstitial_step3_before.png; interstitial_fallback_clicked_href=https://www.decathlon.co.th/; interstitial_clicked=""""; interstitial_step3_after=evidence/decathlon.co.th/desktop/run2_interstitial_step3_after.png; "
